,trial,state,sample,time,x,y
0,0,search_ring,0,0.0013140999999450287,-16.904296875,13.974609375
1,0,search_ring,1,0.004090999998879852,-16.904296875,13.974609375
2,0,search_ring,2,0.007460400000127265,-16.904296875,13.974609375
3,0,search_ring,3,0.022079099999245955,-16.904296875,13.974609375
4,0,search_ring,4,0.03896749999876192,-16.904296875,13.974609375
5,0,search_ring,5,0.05576959999962128,-16.904296875,13.974609375
6,0,search_ring,6,0.07232730000032461,-16.904296875,13.974609375
7,0,search_ring,7,0.08915109999907145,-16.904296875,13.974609375
8,0,search_ring,8,0.10584249999919848,-16.904296875,13.974609375
9,0,search_ring,9,0.12253669999881822,-16.904296875,13.974609375
10,0,search_ring,10,0.13921809999919788,-16.904296875,13.974609375
11,0,search_ring,11,0.15558489999966696,-16.904296875,13.974609375
12,0,search_ring,12,0.17203089999929944,-16.904296875,13.974609375
13,0,search_ring,13,0.18862950000038836,-16.904296875,13.974609375
14,0,search_ring,14,0.20542729999942821,-16.904296875,13.974609375
15,0,search_ring,15,0.22198310000021593,-16.904296875,13.974609375
16,0,search_ring,16,0.23859950000041863,-16.904296875,13.974609375
17,0,search_ring,17,0.25523499999872,-16.904296875,13.974609375
18,0,search_ring,18,0.27222789999905217,-16.904296875,13.974609375
19,0,search_ring,19,0.28987079999933485,-16.904296875,13.974609375
20,0,search_ring,20,0.3185283000002528,-16.904296875,13.974609375
21,0,search_ring,21,0.32204579999961425,-16.904296875,13.974609375
22,0,search_ring,22,0.3387942999997904,-16.904296875,13.974609375
23,0,search_ring,23,0.35539369999969495,-16.904296875,13.974609375
24,0,search_ring,24,0.3723262999992585,-16.904296875,13.974609375
25,0,search_ring,25,0.38934619999963616,-16.904296875,13.974609375
26,0,search_ring,26,0.40523559999928693,-16.904296875,13.974609375
27,0,search_ring,27,0.42217669999990903,-16.904296875,13.974609375
28,0,search_ring,28,0.43897850000030303,-16.904296875,13.974609375
29,0,search_ring,29,0.4555048000001989,-16.904296875,13.974609375
30,0,search_ring,30,0.47236899999916204,-16.904296875,13.974609375
31,0,search_ring,31,0.4889499999990221,-16.904296875,13.974609375
32,0,search_ring,32,0.5057301999986521,-16.904296875,13.974609375
33,0,search_ring,33,0.5315184999999474,-16.904296875,13.974609375
34,0,search_ring,34,0.5383898000000045,-16.904296875,13.974609375
35,0,search_ring,35,0.5553332999988925,-16.904296875,13.974609375
36,0,search_ring,36,0.5723379999999452,-16.904296875,13.974609375
37,0,search_ring,37,0.5887153000003309,-16.904296875,13.974609375
38,0,search_ring,38,0.6056853999998566,-16.904296875,13.974609375
39,0,search_ring,39,0.6224686999994447,-16.904296875,13.974609375
40,0,search_ring,40,0.6397754999998142,-16.904296875,13.974609375
41,0,search_ring,41,0.6559366999990743,-16.904296875,13.974609375
42,0,search_ring,42,0.6722781999997096,-16.904296875,13.974609375
43,0,search_ring,43,0.6887544000001071,-16.904296875,13.974609375
44,0,search_ring,44,0.7053120999989915,-16.904296875,13.974609375
45,0,search_ring,45,0.7228457999990496,-16.904296875,13.974609375
46,0,search_ring,46,0.7428581999993185,-16.904296875,13.974609375
47,0,search_ring,47,0.7550405000001774,-16.904296875,13.974609375
48,0,search_ring,48,0.7726220999993529,-16.904296875,13.974609375
49,0,search_ring,49,0.7885165999996389,-16.904296875,13.974609375
50,0,search_ring,50,0.8053834999991523,-16.904296875,13.974609375
51,0,search_ring,51,0.8220777999995335,-16.904296875,13.974609375
52,0,search_ring,52,0.8385946999987937,-16.904296875,13.974609375
53,0,search_ring,53,0.8553030000002764,-16.904296875,13.974609375
54,0,search_ring,54,0.8729829999992944,-16.904296875,13.974609375
55,0,search_ring,55,0.8890092999990884,-16.904296875,13.974609375
56,0,search_ring,56,0.9057488999987982,-16.904296875,13.974609375
57,0,search_ring,57,0.9218908000002557,-16.904296875,13.974609375
58,0,search_ring,58,0.9385146999993594,-16.904296875,13.974609375
59,0,search_ring,59,0.9551293999993504,-16.904296875,13.974609375
60,0,search_ring,60,0.9717850999986695,-16.904296875,13.974609375
61,0,search_ring,61,0.9881884999995236,-16.904296875,13.974609375
62,0,search_ring,62,1.0068228999989515,-16.904296875,13.974609375
63,0,search_ring,63,1.0219244999989314,-16.904296875,13.974609375
64,0,search_ring,64,1.0384569999987434,-16.904296875,13.974609375
65,0,search_ring,65,1.0549432999996498,-16.904296875,13.974609375
66,0,search_ring,66,1.072006099999271,-16.904296875,13.974609375
67,0,search_ring,67,1.0886274999993475,-16.904296875,13.974609375
68,0,search_ring,68,1.1064485999995668,-16.904296875,13.974609375
69,0,search_ring,69,1.1221515999986877,-16.904296875,13.974609375
70,0,search_ring,70,1.1386093999990408,-16.904296875,13.974609375
71,0,search_ring,71,1.1569908000001305,-16.904296875,13.974609375
72,0,search_ring,72,1.17268839999997,-16.904296875,13.974609375
73,0,search_ring,73,1.1886314999992464,-16.904296875,13.974609375
74,0,search_ring,74,1.2062525000001187,-16.640625,13.828125
75,0,search_ring,75,1.2229346000003716,-15.41015625,13.154296875
76,0,search_ring,76,1.2393465999994078,-15.41015625,13.154296875
77,0,search_ring,77,1.255623499999274,-15.234375,13.037109375
78,0,search_ring,78,1.2749239000004309,-23.759765625,6.26953125
79,0,search_ring,79,1.2889955999999074,-23.583984375,6.240234375
80,0,search_ring,80,1.3055115999995905,-22.763671875,6.2109375
81,0,search_ring,81,1.322691899998972,-21.97265625,6.181640625
82,0,search_ring,82,1.3388286999997945,-20.91796875,6.005859375
83,0,search_ring,83,1.3552412999997614,-20.15625,5.888671875
84,0,search_ring,84,1.3724040999986755,-19.453125,5.7421875
85,0,search_ring,85,1.3884624000002077,-18.80859375,5.771484375
86,0,search_ring,86,1.4050009999991744,-17.87109375,5.7421875
87,0,search_ring,87,1.4216608999995515,-17.138671875,5.771484375
88,0,search_ring,88,1.4383667000001878,-15.908203125,5.91796875
89,0,search_ring,89,1.455195000000458,-14.8828125,5.91796875
90,0,search_ring,90,1.4728400999993028,-13.798828125,5.947265625
91,0,search_ring,91,1.4901100999995833,-13.0078125,5.947265625
92,0,search_ring,92,1.507042299999739,-12.099609375,5.947265625
93,0,search_ring,93,1.5219802999999956,-11.71875,5.9765625
94,0,search_ring,94,1.5388289999991684,-11.396484375,6.064453125
95,0,search_ring,95,1.555457700000261,-10.8984375,6.181640625
96,0,search_ring,96,1.572406299999784,-10.400390625,6.298828125
97,0,search_ring,97,1.588658900000155,-9.55078125,6.416015625
98,0,search_ring,98,1.6054450999999972,-8.818359375,6.50390625
99,0,search_ring,99,1.6218723000001773,-8.173828125,6.591796875
100,0,search_ring,100,1.6382936999998492,-7.44140625,6.6796875
101,0,search_ring,101,1.6551665999995748,-7.1484375,6.73828125
102,0,search_ring,102,1.6730461999995896,-6.97265625,6.6796875
103,0,search_ring,103,1.6884470000004512,-6.650390625,6.4453125
104,0,search_ring,104,1.7050148999987869,-6.416015625,6.298828125
105,0,search_ring,105,1.7217583000001468,-6.123046875,6.09375
106,0,search_ring,106,1.7382588000000396,-5.830078125,5.859375
107,0,search_ring,107,1.7564039999997476,-5.712890625,5.68359375
108,0,search_ring,108,1.7738564999999653,-5.595703125,5.419921875
109,0,search_ring,109,1.788444800000434,-5.478515625,5.21484375
110,0,search_ring,110,1.8050289000002522,-5.302734375,5.009765625
111,0,search_ring,111,1.8217355999986466,-4.98046875,4.716796875
112,0,search_ring,112,1.8382999999994354,-4.6875,4.541015625
113,0,search_ring,113,1.8551212000002124,-4.306640625,4.39453125
114,0,search_ring,114,1.8718085999989853,-3.896484375,4.248046875
115,0,search_ring,115,1.8887348999996902,-3.251953125,3.984375
116,0,search_ring,116,1.9054333999993105,-2.783203125,3.80859375
117,0,search_ring,117,1.9217812999995658,-2.34375,3.57421875
118,0,search_ring,118,1.9382607999996253,-2.05078125,3.486328125
119,0,search_ring,119,1.9551080999990518,-1.69921875,3.3984375
120,0,search_ring,120,1.971895399999994,-1.318359375,3.310546875
121,0,search_ring,121,1.9894659999990836,-0.673828125,3.134765625
122,0,search_ring,122,2.005352500000299,-0.439453125,2.98828125
123,0,search_ring,123,2.021737299999586,-0.322265625,2.8125
124,0,search_ring,124,2.0384572000002663,-0.17578125,2.548828125
125,0,search_ring,125,2.0617120999995677,-0.1171875,2.138671875
126,0,search_ring,126,2.0718434999998863,-0.17578125,1.9921875
127,0,search_ring,127,2.088640399999349,-0.263671875,1.7578125
128,0,search_ring,128,2.1050954000002093,-0.380859375,1.552734375
129,0,search_ring,129,2.1218709999993735,-0.46875,1.201171875
130,0,search_ring,130,2.1384012999988045,-0.5859375,0.908203125
131,0,search_near,131,2.1943190000001778,-0.703125,0.556640625
132,0,search_ring,132,2.197154800000135,-1.0546875,-0.46875
133,0,search_ring,133,2.1989634999990813,-1.0546875,-0.46875
134,0,search_ring,134,2.2047399999992194,-1.083984375,-0.556640625
135,0,search_ring,135,2.221651699999711,-1.083984375,-0.87890625
136,0,search_ring,136,2.2385694999993575,-1.025390625,-1.171875
137,0,search_ring,137,2.2561079999995854,-0.9375,-1.34765625
138,0,search_ring,138,2.2717045999997936,-0.849609375,-1.494140625
139,0,search_ring,139,2.2883857999986503,-0.732421875,-1.58203125
140,0,search_ring,140,2.305697300000247,-0.673828125,-1.611328125
141,0,search_ring,141,2.3219367999990936,-0.615234375,-1.640625
142,0,search_ring,142,2.3386153999999806,-0.52734375,-1.640625
143,0,search_ring,143,2.3566988999991736,-0.46875,-1.58203125
144,0,search_ring,144,2.37255980000009,-0.41015625,-1.552734375
145,0,search_ring,145,2.38942329999918,-0.380859375,-1.494140625
146,0,search_ring,146,2.4058081999992282,-0.3515625,-1.435546875
147,0,search_ring,147,2.4239675999997417,-0.3515625,-1.435546875
148,0,search_ring,148,2.4398882999994385,-0.3515625,-1.435546875
149,0,search_ring,149,2.4556648999987374,-0.3515625,-1.435546875
150,0,search_ring,150,2.472897699999521,-0.3515625,-1.435546875
151,0,search_ring,151,2.491011399999479,-0.3515625,-1.435546875
152,0,search_ring,152,2.5056559999993624,-0.3515625,-1.435546875
153,0,search_ring,153,2.524297799998749,0.05859375,-1.81640625
154,0,search_ring,154,2.538673099999869,0.234375,-1.904296875
155,0,search_ring,155,2.5550991000000067,0.498046875,-1.9921875
156,0,search_ring,156,2.57232649999969,0.9375,-2.080078125
157,0,search_ring,157,2.590133899999273,1.171875,-2.05078125
158,0,search_ring,158,2.6053388999989693,1.171875,-2.05078125
159,0,search_ring,159,2.6223212000004423,1.171875,-2.05078125
160,0,search_ring,160,2.638781300000119,1.171875,-2.05078125
161,0,search_ring,161,2.6558771999989403,1.171875,-2.05078125
162,0,search_ring,162,2.67197589999887,1.962890625,-1.552734375
163,0,search_ring,163,2.688367799999469,2.490234375,-1.318359375
164,0,search_ring,164,2.7065865000004123,3.046875,-1.083984375
165,0,search_ring,165,2.721664499998951,3.486328125,-0.87890625
166,0,search_ring,166,2.7385192000001553,3.603515625,-0.8203125
167,0,search_ring,167,2.7550254999987374,3.603515625,-0.791015625
168,0,search_ring,168,2.7715601999989303,3.603515625,-0.791015625
169,0,search_ring,169,2.7884056999992026,3.603515625,-0.791015625
170,0,search_ring,170,2.805050499999197,3.486328125,-0.8203125
171,0,search_ring,171,2.8216166000001976,3.310546875,-0.87890625
172,0,search_ring,172,2.838401299999532,3.22265625,-0.908203125
173,0,search_ring,173,2.8549419999999373,3.193359375,-0.9375
174,0,search_ring,174,2.8716322999989643,3.10546875,-0.99609375
175,0,search_ring,175,2.8883232999996835,3.076171875,-1.11328125
176,0,search_ring,176,2.905185599998731,3.1640625,-1.201171875
177,0,search_ring,177,2.92155719999937,3.310546875,-1.23046875
178,0,search_ring,178,2.938168399999995,3.369140625,-1.201171875
179,0,search_ring,179,2.955329399999755,3.369140625,-1.201171875
180,0,search_ring,180,2.971547699999064,3.28125,-1.201171875
181,0,search_ring,181,2.9884005000003526,3.134765625,-1.259765625
182,0,search_ring,182,3.0049512999994477,2.958984375,-1.376953125
183,0,search_ring,183,3.0217051999989053,2.666015625,-1.494140625
184,0,search_ring,184,3.038334999999279,2.4609375,-1.58203125
185,0,search_ring,185,3.0562176999992516,2.255859375,-1.669921875
186,0,search_ring,186,3.072200200000225,2.197265625,-1.669921875
187,0,search_ring,187,3.08884450000005,2.138671875,-1.640625
188,0,search_ring,188,3.1061329000003752,2.080078125,-1.611328125
189,0,search_ring,189,3.121871600000304,1.9921875,-1.552734375
190,0,search_ring,190,3.139422599999307,1.904296875,-1.46484375
191,0,search_ring,191,3.1554089000001113,1.81640625,-1.435546875
192,0,search_ring,192,3.171672700000272,1.728515625,-1.376953125
193,0,search_ring,193,3.188596599999073,1.640625,-1.34765625
