,trial,state,sample,time,x,y
0,0,search_ring,0,0.0013923000005888753,-1.787109375,-1.171875
1,0,search_ring,1,0.003690600000481936,-1.787109375,-1.171875
2,0,search_ring,2,0.00696079999943322,-1.787109375,-1.171875
3,0,search_ring,3,0.024377199999435106,-1.787109375,-1.171875
4,0,search_ring,4,0.04076139999961015,-1.787109375,-1.171875
5,0,search_ring,5,0.057393499999307096,-1.787109375,-1.171875
6,0,search_ring,6,0.07505889999993087,-1.787109375,-1.171875
7,0,search_ring,7,0.09155529999952705,-1.787109375,-1.171875
8,0,search_ring,8,0.10778670000036072,-1.787109375,-1.171875
9,0,search_ring,9,0.12416529999973136,-1.787109375,-1.171875
10,0,search_ring,10,0.1407920000001468,-1.787109375,-1.171875
11,0,search_ring,11,0.15770159999919997,-1.787109375,-1.171875
12,0,search_ring,12,0.17518469999959052,-1.787109375,-1.171875
13,0,search_ring,13,0.19075279999924533,-1.787109375,-1.171875
14,0,search_ring,14,0.2074596999991627,-1.787109375,-1.171875
15,0,search_ring,15,0.22408610000093176,-1.787109375,-1.171875
16,0,search_ring,16,0.24088400000073307,-1.787109375,-1.171875
17,0,search_ring,17,0.25796620000073744,-1.787109375,-1.171875
18,0,search_ring,18,0.2750482999999804,-1.787109375,-1.171875
19,0,search_ring,19,0.2909663000009459,-1.787109375,-1.171875
20,0,search_ring,20,0.30762069999946107,-1.787109375,-1.171875
21,0,search_ring,21,0.3242381000000023,-1.787109375,-1.171875
22,0,search_ring,22,0.34122430000024906,-1.787109375,-1.171875
23,0,search_ring,23,0.3574532000002364,-1.787109375,-1.171875
24,0,search_ring,24,0.3749884999997448,-1.787109375,-1.171875
25,0,search_ring,25,0.3907875000004424,-1.787109375,-1.171875
26,0,search_ring,26,0.40773430000081134,-1.787109375,-1.171875
27,0,search_ring,27,0.4246337999993557,-1.787109375,-1.171875
28,0,search_ring,28,0.4413524999999936,-1.787109375,-1.171875
29,0,search_ring,29,0.4577470000003814,-1.787109375,-1.171875
30,0,search_ring,30,0.4742956000009144,-1.787109375,-1.171875
31,0,search_ring,31,0.49144689999957336,-1.787109375,-1.171875
32,0,search_ring,32,0.5075474999994185,-1.787109375,-1.171875
33,0,search_ring,33,0.5250343999996403,-1.787109375,-1.171875
34,0,search_ring,34,0.5416817000004812,-1.787109375,-1.171875
35,0,search_ring,35,0.5581330000004527,-1.787109375,-1.171875
36,0,search_ring,36,0.5748328999998193,-1.787109375,-1.171875
37,0,search_ring,37,0.5914463000008254,-1.787109375,-1.171875
38,0,search_ring,38,0.6085327000000689,-1.787109375,-1.171875
39,0,search_ring,39,0.6240889000000607,-1.787109375,-1.171875
40,0,search_ring,40,0.6408455000000686,-1.787109375,-1.171875
41,0,search_ring,41,0.6579137000007904,-1.787109375,-1.171875
42,0,search_ring,42,0.6747799000004306,-1.787109375,-1.171875
43,0,search_ring,43,0.69097420000071,-1.787109375,-1.171875
44,0,search_ring,44,0.7075359999998909,-1.787109375,-1.171875
45,0,search_ring,45,0.7249090999994223,-1.787109375,-1.171875
46,0,search_ring,46,0.7408068000004278,-1.787109375,-1.171875
47,0,search_ring,47,0.7576664999996865,-1.787109375,-1.171875
48,0,search_ring,48,0.7741537000001699,-1.787109375,-1.171875
49,0,search_ring,49,0.7909168999995018,-1.787109375,-1.171875
50,0,search_ring,50,0.8077360000006593,-1.787109375,-1.171875
51,0,search_ring,51,0.8249028000009275,-1.787109375,-1.171875
52,0,search_ring,52,0.8416546999997081,-1.787109375,-1.171875
53,0,search_ring,53,0.8576807999997982,-1.787109375,-1.171875
54,0,search_ring,54,0.8740995999996812,-1.787109375,-1.171875
55,0,search_ring,55,0.8905680000007123,-1.787109375,-1.171875
56,0,search_ring,56,0.9075443000001542,-1.787109375,-1.171875
57,0,search_ring,57,0.9249171999999817,-1.787109375,-1.171875
58,0,search_ring,58,0.9413552000005438,-1.787109375,-1.171875
59,0,search_ring,59,0.9590697000003274,-1.787109375,-1.171875
60,0,search_ring,60,0.975510199999917,-1.787109375,-1.171875
61,0,search_ring,61,0.9914661000002525,-1.787109375,-1.171875
