condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
low,9,1,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.565538894228857,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
low,9,2,baseline_no_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.805794979549827,,1.0
low,9,3,baseline_no_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.26395310556326,,1.0
low,9,4,baseline_no_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.913939630504983,,1.0
low,9,5,baseline_no_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9044110702202834,,1.0
low,9,6,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5247008573276838,,1.0
low,9,7,baseline_no_fb,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7007358213151007,,1.0
low,9,8,baseline_no_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1494199017351339,,1.0
low,9,9,baseline_no_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7980433356759843,,1.0
low,9,10,baseline_no_fb,2,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.823691398987634,,1.0
low,9,11,baseline_continuous_fb,1,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.692710133393534,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,9,12,baseline_continuous_fb,1,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.6987349684493163,,1.0
low,9,13,baseline_continuous_fb,1,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.64219556844354,,1.0
low,9,14,baseline_continuous_fb,1,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.515788911205062,,1.0
low,9,15,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.3790529558548648,,1.0
low,9,16,baseline_continuous_fb,2,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.05854578094786,,1.0
low,9,17,baseline_continuous_fb,2,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6019125191590811,,1.0
low,9,18,baseline_continuous_fb,2,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.097848826726692,,1.0
low,9,19,baseline_continuous_fb,2,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1318619791268083,,1.0
low,9,20,baseline_continuous_fb,2,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6911134362674833,,1.0
low,9,21,baseline_endpoint_fb,1,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.9569729647563,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,9,22,baseline_endpoint_fb,1,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.2314552528328035,,1.0
low,9,23,baseline_endpoint_fb,1,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.342198434739173,,1.0
low,9,24,baseline_endpoint_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.494340805524108,,1.0
low,9,25,baseline_endpoint_fb,1,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.14222001588394534,,1.0
low,9,26,baseline_endpoint_fb,2,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.287573039958597,,1.0
low,9,27,baseline_endpoint_fb,2,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5642808674036199,,1.0
low,9,28,baseline_endpoint_fb,2,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3566030607129738,,1.0
low,9,29,baseline_endpoint_fb,2,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7595171084713689,,1.0
low,9,30,baseline_endpoint_fb,2,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9724997509191302,,1.0
low,9,31,baseline_mixed_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5679755335064461,"You will now only see the cursor at the endpoint of your reach on some trials.
On the other trials you will not recieve feedback at all.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,9,32,baseline_mixed_fb,1,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.6147984415391115,,1.0
low,9,33,baseline_mixed_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.322687418466808,,1.0
low,9,34,baseline_mixed_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.038674965686032,,1.0
