condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
low,22,1,baseline_no_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.862355407076542,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
low,22,2,baseline_no_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3725423652209054,,1.0
low,22,3,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5179661199634493,,1.0
low,22,4,baseline_no_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.636595296974042,,1.0
low,22,5,baseline_no_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8438219079177136,,1.0
low,22,6,baseline_no_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.180990874092422,,1.0
low,22,7,baseline_no_fb,2,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10742813374988008,,1.0
low,22,8,baseline_no_fb,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0841686058165285,,1.0
low,22,9,baseline_no_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.510515696211834,,1.0
low,22,10,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6351861740642052,,1.0
low,22,11,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0642255472459476,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,22,12,baseline_continuous_fb,1,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.3416353235692746,,1.0
low,22,13,baseline_continuous_fb,1,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.3076863522510696,,1.0
low,22,14,baseline_continuous_fb,1,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.064896846087763,,1.0
low,22,15,baseline_continuous_fb,1,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.59203276316455,,1.0
low,22,16,baseline_continuous_fb,2,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7193011713156506,,1.0
low,22,17,baseline_continuous_fb,2,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.356454425234665,,1.0
low,22,18,baseline_continuous_fb,2,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6397057661618333,,1.0
low,22,19,baseline_continuous_fb,2,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.680120146218974,,1.0
low,22,20,baseline_continuous_fb,2,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.968839511193785,,1.0
low,22,21,baseline_endpoint_fb,1,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.1102929837754263,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,22,22,baseline_endpoint_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.1900371989420364,,1.0
low,22,23,baseline_endpoint_fb,1,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.272381987769014,,1.0
low,22,24,baseline_endpoint_fb,1,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.610577439790889,,1.0
low,22,25,baseline_endpoint_fb,1,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8551447722370552,,1.0
low,22,26,baseline_endpoint_fb,2,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5208083961471468,,1.0
low,22,27,baseline_endpoint_fb,2,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9165099248485852,,1.0
low,22,28,baseline_endpoint_fb,2,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8643175772644738,,1.0
low,22,29,baseline_endpoint_fb,2,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.9445498424371337,,1.0
low,22,30,baseline_endpoint_fb,2,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.504790546873876,,1.0
low,22,31,baseline_mixed_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6962544042104537,"You will now only see the cursor at the endpoint of your reach on some trials.
On the other trials you will not recieve feedback at all.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,22,32,baseline_mixed_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.310780150777799,,1.0
low,22,33,baseline_mixed_fb,1,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.7437457352565184,,1.0
low,22,34,baseline_mixed_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5354147176567405,,1.0
low,22,35,baseline_mixed_fb,1,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.9918062551259386,,1.0
low,22,36,baseline_mixed_fb,2,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0494491561436745,,1.0
low,22,37,baseline_mixed_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8175704589354056,,1.0
low,22,38,baseline_mixed_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.566727177992831,,1.0
low,22,39,baseline_mixed_fb,2,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.17125486620335,,1.0
low,22,40,baseline_mixed_fb,2,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.11447768286736246,,1.0
low,22,41,generalisation,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.467166479295926,"You will now be asked to reach to targets that you have not yet reached to.
You will not receive feedback of any kind for these reaches.Please continue to slice through the target as quickly and accurately as possible.",1.0
low,22,42,generalisation,1,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.338678575671327,,1.0
low,22,43,generalisation,1,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.70987097778616,,1.0
low,22,44,generalisation,1,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.72500294497143,,1.0
low,22,45,generalisation,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.91150698523333,,1.0
low,22,46,generalisation,1,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.96331631920313,,1.0
low,22,47,generalisation,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.5538895539346,,1.0
low,22,48,generalisation,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.911360928942166,,1.0
low,22,49,generalisation,2,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.36087135957287,,1.0
low,22,50,generalisation,2,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.349793145360273,,1.0
low,22,51,generalisation,2,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.975407341894257,,1.0
low,22,52,generalisation,2,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.65982261119733,,1.0
low,22,53,generalisation,2,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0744271761928,,1.0
low,22,54,generalisation,2,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.66480950371716,,1.0
low,22,55,generalisation,2,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.5695828821752,,1.0
low,22,56,generalisation,2,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.505888989269298,,1.0
low,22,57,generalisation,3,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.32523160189781,,1.0
low,22,58,generalisation,3,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.362813578068554,,1.0
low,22,59,generalisation,3,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.37703930689111,,1.0
low,22,60,generalisation,3,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.418797431109134,,1.0
low,22,61,generalisation,3,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.152962173912265,,1.0
low,22,62,generalisation,3,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.79252426596099,,1.0
low,22,63,generalisation,3,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.804354702515766,,1.0
low,22,64,generalisation,3,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.736943340167766,,1.0
low,22,65,generalisation,4,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.722824603305465,,1.0
low,22,66,generalisation,4,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.146545836513297,,1.0
low,22,67,generalisation,4,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.606826131894678,,1.0
low,22,68,generalisation,4,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.838131693956385,,1.0
low,22,69,generalisation,4,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.21133423473651,,1.0
low,22,70,generalisation,4,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.109992856826132,,1.0
low,22,71,generalisation,4,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.641563220318027,,1.0
low,22,72,generalisation,4,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.446921730261344,,1.0
low,22,73,generalisation,5,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.29371667594355,,1.0
low,22,74,generalisation,5,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.361350969764715,,1.0
low,22,75,generalisation,5,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.6183122814371,,1.0
low,22,76,generalisation,5,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.627212036859795,,1.0
low,22,77,generalisation,5,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.85437706761894,,1.0
low,22,78,generalisation,5,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.813312431431335,,1.0
low,22,79,generalisation,5,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.59244246385859,,1.0
low,22,80,generalisation,5,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.23454268048897,,1.0
low,22,81,generalisation,6,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.945070351020295,,1.0
low,22,82,generalisation,6,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.558236083046587,,1.0
low,22,83,generalisation,6,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.63939849095712,,1.0
low,22,84,generalisation,6,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.30618277607765,,1.0
low,22,85,generalisation,6,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.354933767435625,,1.0
low,22,86,generalisation,6,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.247396158818425,,1.0
low,22,87,generalisation,6,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.81211521262315,,1.0
low,22,88,generalisation,6,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.533593197708793,,1.0
low,22,89,generalisation,7,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.518121454882746,,1.0
low,22,90,generalisation,7,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.826783491074426,,1.0
low,22,91,generalisation,7,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.44731664697588,,1.0
low,22,92,generalisation,7,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.572251662740232,,1.0
low,22,93,generalisation,7,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.47270753511406,,1.0
low,22,94,generalisation,7,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.969270376489003,,1.0
low,22,95,generalisation,7,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.40719425258059,,1.0
low,22,96,generalisation,7,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.44876577295888,,1.0
low,22,97,generalisation,8,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.815839683266837,,1.0
low,22,98,generalisation,8,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.76456364459521,,1.0
low,22,99,generalisation,8,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.411955189349715,,1.0
low,22,100,generalisation,8,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.11648656194104,,1.0
low,22,101,generalisation,8,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.128730209794554,,1.0
low,22,102,generalisation,8,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.190746133122257,,1.0
low,22,103,generalisation,8,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.92689137343138,,1.0
low,22,104,generalisation,8,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.178542313106618,,1.0
low,22,105,generalisation,9,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.804578595896796,,1.0
low,22,106,generalisation,9,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.70431509784588,,1.0
low,22,107,generalisation,9,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.66197432692635,,1.0
low,22,108,generalisation,9,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.540664510353345,,1.0
low,22,109,generalisation,9,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.65008623990244,,1.0
low,22,110,generalisation,9,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.825674405097438,,1.0
low,22,111,generalisation,9,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.811748103478486,,1.0
low,22,112,generalisation,9,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.609559734570844,,1.0
low,22,113,generalisation,10,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.80618081804262,,1.0
low,22,114,generalisation,10,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.279715162606262,,1.0
low,22,115,generalisation,10,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.610307677305048,,1.0
low,22,116,generalisation,10,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.966753154988634,,1.0
low,22,117,generalisation,10,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.90727689158613,,1.0
low,22,118,generalisation,10,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.21403456695891,,1.0
low,22,119,generalisation,10,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.82916500635167,,1.0
low,22,120,generalisation,10,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.344818646461817,,1.0
low,22,121,generalisation,11,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.07100792760347,,1.0
low,22,122,generalisation,11,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.76015811199988,,1.0
low,22,123,generalisation,11,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.39938570861462,,1.0
low,22,124,generalisation,11,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.57131749650064,,1.0
low,22,125,generalisation,11,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.16166861248577,,1.0
low,22,126,generalisation,11,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.40498507505641,,1.0
low,22,127,generalisation,11,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.36489780785677,,1.0
low,22,128,generalisation,11,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.634592414205784,,1.0
low,22,129,generalisation,12,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.531664308321602,,1.0
low,22,130,generalisation,12,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.262116475852395,,1.0
low,22,131,generalisation,12,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.426853796666986,,1.0
low,22,132,generalisation,12,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.859568308026773,,1.0
low,22,133,generalisation,12,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.945059793769964,,1.0
low,22,134,generalisation,12,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.939141288444944,,1.0
low,22,135,generalisation,12,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.942472289213494,,1.0
low,22,136,generalisation,12,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.64459463902559,,1.0
low,22,137,generalisation,13,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.577028892615736,,1.0
low,22,138,generalisation,13,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.327835747638076,,1.0
low,22,139,generalisation,13,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.734416179462194,,1.0
low,22,140,generalisation,13,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.193990998610882,,1.0
low,22,141,generalisation,13,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.97561109392021,,1.0
low,22,142,generalisation,13,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.41571834995749,,1.0
low,22,143,generalisation,13,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.09959962680095,,1.0
low,22,144,generalisation,13,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.88812076575289,,1.0
low,22,145,generalisation,14,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.209473135037825,,1.0
low,22,146,generalisation,14,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.109925733253704,,1.0
low,22,147,generalisation,14,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.60538188037543,,1.0
low,22,148,generalisation,14,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.26744923547695,,1.0
