condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
low,14,1,baseline_no_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46380609330465483,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
low,14,2,baseline_no_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6807076650828086,,1.0
low,14,3,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.015334425834615,,1.0
low,14,4,baseline_no_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.185519897413282,,1.0
low,14,5,baseline_no_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8476333332238802,,1.0
low,14,6,baseline_no_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04119855207506596,,1.0
low,14,7,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.069062252181622,,1.0
low,14,8,baseline_no_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.442603663246,,1.0
low,14,9,baseline_no_fb,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.067618435088973,,1.0
low,14,10,baseline_no_fb,2,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1408642041368156,,1.0
low,14,11,baseline_continuous_fb,1,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1617530099581703,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,14,12,baseline_continuous_fb,1,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8546352025724333,,1.0
low,14,13,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.205367411409082,,1.0
low,14,14,baseline_continuous_fb,1,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.13031198668936814,,1.0
low,14,15,baseline_continuous_fb,1,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.2282278706360947,,1.0
low,14,16,baseline_continuous_fb,2,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.6967301131055637,,1.0
low,14,17,baseline_continuous_fb,2,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9260322485287371,,1.0
low,14,18,baseline_continuous_fb,2,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.1982472612913075,,1.0
low,14,19,baseline_continuous_fb,2,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41345386260613504,,1.0
low,14,20,baseline_continuous_fb,2,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.982161704887126,,1.0
low,14,21,baseline_endpoint_fb,1,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.403417217467675,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,14,22,baseline_endpoint_fb,1,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.74463759507366,,1.0
low,14,23,baseline_endpoint_fb,1,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.159992808150663,,1.0
low,14,24,baseline_endpoint_fb,1,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.697731548888855,,1.0
low,14,25,baseline_endpoint_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.027212065513217434,,1.0
low,14,26,baseline_endpoint_fb,2,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2743200655376141,,1.0
low,14,27,baseline_endpoint_fb,2,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.357889445302405,,1.0
low,14,28,baseline_endpoint_fb,2,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.4732788662005287,,1.0
low,14,29,baseline_endpoint_fb,2,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0127767280576216,,1.0
low,14,30,baseline_endpoint_fb,2,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.3037656904712716,,1.0
low,14,31,baseline_mixed_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8580760903157947,"You will now only see the cursor at the endpoint of your reach on some trials.
On the other trials you will not recieve feedback at all.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,14,32,baseline_mixed_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.754902214123591,,1.0
low,14,33,baseline_mixed_fb,1,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8599223795320288,,1.0
low,14,34,baseline_mixed_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8565893114167662,,1.0
low,14,35,baseline_mixed_fb,1,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6878757219141103,,1.0
low,14,36,baseline_mixed_fb,2,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7693298936595984,,1.0
low,14,37,baseline_mixed_fb,2,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.728428186251117,,1.0
