condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
high,24,1,baseline_no_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.95225402904785,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
high,24,2,baseline_no_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8657603341810267,,1.0
high,24,3,baseline_no_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.495579153988261,,1.0
high,24,4,baseline_no_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.607363033928017,,1.0
high,24,5,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.029059472442151,,1.0
high,24,6,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.425181066484845,,1.0
high,24,7,baseline_no_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.474459661359687,,1.0
high,24,8,baseline_no_fb,2,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.538726472486761,,1.0
high,24,9,baseline_no_fb,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.135816295103943,,1.0
high,24,10,baseline_no_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.76356771866466,,1.0
high,24,11,baseline_continuous_fb,1,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.351362426908412,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,24,12,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.15313560867556,,1.0
high,24,13,baseline_continuous_fb,1,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-23.914675497719475,,1.0
high,24,14,baseline_continuous_fb,1,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.889980507728929,,1.0
high,24,15,baseline_continuous_fb,1,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.558278249415087,,1.0
high,24,16,baseline_continuous_fb,2,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-18.984607192768255,,1.0
high,24,17,baseline_continuous_fb,2,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.633359294372681,,1.0
high,24,18,baseline_continuous_fb,2,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.464117176518704,,1.0
high,24,19,baseline_continuous_fb,2,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.171008039949445,,1.0
