condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
low,17,1,baseline_no_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.385588489087873,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
low,17,2,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7523968665515192,,1.0
low,17,3,baseline_no_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.749785069097473,,1.0
low,17,4,baseline_no_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.144274070548411,,1.0
low,17,5,baseline_no_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0866081341935256,,1.0
low,17,6,baseline_no_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.745106484084097,,1.0
low,17,7,baseline_no_fb,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5593024568040232,,1.0
low,17,8,baseline_no_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5527692691542594,,1.0
low,17,9,baseline_no_fb,2,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06627902742234659,,1.0
low,17,10,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8982007299968354,,1.0
low,17,11,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.951269362820856,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,17,12,baseline_continuous_fb,1,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5412730832012966,,1.0
low,17,13,baseline_continuous_fb,1,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.865793971279935,,1.0
low,17,14,baseline_continuous_fb,1,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.496631285914767,,1.0
low,17,15,baseline_continuous_fb,1,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.568748831063617,,1.0
low,17,16,baseline_continuous_fb,2,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.767058868713143,,1.0
low,17,17,baseline_continuous_fb,2,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.041703085892137,,1.0
low,17,18,baseline_continuous_fb,2,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.721770073582763,,1.0
low,17,19,baseline_continuous_fb,2,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.988155205665191,,1.0
low,17,20,baseline_continuous_fb,2,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3816777463752574,,1.0
low,17,21,baseline_endpoint_fb,1,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.981614852329695,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,17,22,baseline_endpoint_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.405916371201648,,1.0
