condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
high,18,1,baseline_no_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.327395072609782,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
high,18,2,baseline_no_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7280685031015475,,1.0
high,18,3,baseline_no_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.729568110266436,,1.0
high,18,4,baseline_no_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.15260413058129,,1.0
high,18,5,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.522174814627853,,1.0
high,18,6,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.004738891825793,,1.0
high,18,7,baseline_no_fb,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.16015363413461,,1.0
high,18,8,baseline_no_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.353269195181445,,1.0
high,18,9,baseline_no_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.972342644388437,,1.0
high,18,10,baseline_no_fb,2,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.567451226465408,,1.0
high,18,11,baseline_continuous_fb,1,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.079887802656767,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,18,12,baseline_continuous_fb,1,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.998255627548164,,1.0
high,18,13,baseline_continuous_fb,1,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.512509145866016,,1.0
high,18,14,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.416920921957608,,1.0
high,18,15,baseline_continuous_fb,1,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-11.289658756089652,,1.0
high,18,16,baseline_continuous_fb,2,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.583498552751074,,1.0
high,18,17,baseline_continuous_fb,2,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.978345476007732,,1.0
high,18,18,baseline_continuous_fb,2,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.90426115518673,,1.0
high,18,19,baseline_continuous_fb,2,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5599463069406038,,1.0
high,18,20,baseline_continuous_fb,2,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.147491917434704,,1.0
high,18,21,baseline_endpoint_fb,1,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.219139306429811,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,18,22,baseline_endpoint_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-11.084625835477846,,1.0
high,18,23,baseline_endpoint_fb,1,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24102314110109274,,1.0
