condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
low,30,1,baseline_no_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0517875734409547,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
low,30,2,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3053000881825385,,1.0
low,30,3,baseline_no_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.61665999598682,,1.0
low,30,4,baseline_no_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4428656658060632,,1.0
low,30,5,baseline_no_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7245767171875563,,1.0
low,30,6,baseline_no_fb,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2671349349020797,,1.0
low,30,7,baseline_no_fb,2,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.801555867569494,,1.0
low,30,8,baseline_no_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.086616815238305,,1.0
low,30,9,baseline_no_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.573585357473803,,1.0
low,30,10,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.615297646095117,,1.0
low,30,11,baseline_continuous_fb,1,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10945657734995166,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,30,12,baseline_continuous_fb,1,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8388121682627565,,1.0
low,30,13,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.814111918195709,,1.0
low,30,14,baseline_continuous_fb,1,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1936563590789215,,1.0
low,30,15,baseline_continuous_fb,1,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.8826935809199505,,1.0
low,30,16,baseline_continuous_fb,2,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.9741140881609365,,1.0
low,30,17,baseline_continuous_fb,2,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5319632749717361,,1.0
low,30,18,baseline_continuous_fb,2,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0073045670570053,,1.0
low,30,19,baseline_continuous_fb,2,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.771688658156598,,1.0
low,30,20,baseline_continuous_fb,2,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.677130674411894,,1.0
low,30,21,baseline_endpoint_fb,1,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.931266774475298,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,30,22,baseline_endpoint_fb,1,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.2711492105176356,,1.0
low,30,23,baseline_endpoint_fb,1,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.877528559039009,,1.0
low,30,24,baseline_endpoint_fb,1,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.4830148097943296,,1.0
low,30,25,baseline_endpoint_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.936098074375712,,1.0
low,30,26,baseline_endpoint_fb,2,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3073512085133965,,1.0
low,30,27,baseline_endpoint_fb,2,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.4391605538046366,,1.0
low,30,28,baseline_endpoint_fb,2,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.502519221881137,,1.0
low,30,29,baseline_endpoint_fb,2,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.699351702693821,,1.0
low,30,30,baseline_endpoint_fb,2,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.652244015709483,,1.0
low,30,31,baseline_mixed_fb,1,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.0020663335766224,"You will now only see the cursor at the endpoint of your reach on some trials.
On the other trials you will not recieve feedback at all.
Please continue to slice through the target as quickly and accurately as possible.",1.0
low,30,32,baseline_mixed_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1708203915471147,,1.0
low,30,33,baseline_mixed_fb,1,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.976623950837739,,1.0
low,30,34,baseline_mixed_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.8953744274902,,1.0
low,30,35,baseline_mixed_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22472157777241106,,1.0
low,30,36,baseline_mixed_fb,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3537243539257444,,1.0
low,30,37,baseline_mixed_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.005459907334123,,1.0
low,30,38,baseline_mixed_fb,2,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4098505613953276,,1.0
low,30,39,baseline_mixed_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.114902647030192,,1.0
low,30,40,baseline_mixed_fb,2,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5488077927349577,,1.0
low,30,41,generalisation,1,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.555321088421298,"You will now be asked to reach to targets that you have not yet reached to.
You will not receive feedback of any kind for these reaches.Please continue to slice through the target as quickly and accurately as possible.",1.0
low,30,42,generalisation,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.979280000686018,,1.0
low,30,43,generalisation,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.63690263717274,,1.0
low,30,44,generalisation,1,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.97173012713746,,1.0
low,30,45,generalisation,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.58466337954702,,1.0
low,30,46,generalisation,1,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.725809429304423,,1.0
low,30,47,generalisation,1,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.933764027031636,,1.0
low,30,48,generalisation,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.43449985764449,,1.0
low,30,49,generalisation,2,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.024925466921765,,1.0
low,30,50,generalisation,2,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.252029806193374,,1.0
low,30,51,generalisation,2,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.10905964064028,,1.0
low,30,52,generalisation,2,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.5370113036922,,1.0
low,30,53,generalisation,2,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.86451642806043,,1.0
low,30,54,generalisation,2,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.448756068757362,,1.0
