condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
high,20,1,baseline_no_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.249206288775113,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
high,20,2,baseline_no_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.823648628483156,,1.0
high,20,3,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6287728125870444,,1.0
high,20,4,baseline_no_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2518742707008546,,1.0
high,20,5,baseline_no_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.298757732286019,,1.0
high,20,6,baseline_no_fb,2,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0493832509063497,,1.0
high,20,7,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.276435675089886,,1.0
high,20,8,baseline_no_fb,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.535375134848557,,1.0
high,20,9,baseline_no_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.481897711408944,,1.0
high,20,10,baseline_no_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.449274589214447,,1.0
high,20,11,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.62728540468118,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,20,12,baseline_continuous_fb,1,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.071643108555513,,1.0
high,20,13,baseline_continuous_fb,1,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1676293484695541,,1.0
high,20,14,baseline_continuous_fb,1,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.479341270934329,,1.0
high,20,15,baseline_continuous_fb,1,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.657223871653196,,1.0
high,20,16,baseline_continuous_fb,2,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.10073691440475,,1.0
high,20,17,baseline_continuous_fb,2,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-14.538271607793142,,1.0
high,20,18,baseline_continuous_fb,2,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.50947148524598,,1.0
high,20,19,baseline_continuous_fb,2,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-20.570619482640414,,1.0
high,20,20,baseline_continuous_fb,2,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-15.309202019495661,,1.0
high,20,21,baseline_endpoint_fb,1,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.7974268329169147,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,20,22,baseline_endpoint_fb,1,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.683550290664671,,1.0
high,20,23,baseline_endpoint_fb,1,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-13.828503144786923,,1.0
high,20,24,baseline_endpoint_fb,1,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-21.109551603219277,,1.0
high,20,25,baseline_endpoint_fb,1,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.7254539177053263,,1.0
high,20,26,baseline_endpoint_fb,2,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.708315100155257,,1.0
high,20,27,baseline_endpoint_fb,2,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.4188735791971077,,1.0
high,20,28,baseline_endpoint_fb,2,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.4139301650305944,,1.0
high,20,29,baseline_endpoint_fb,2,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.844530139767507,,1.0
high,20,30,baseline_endpoint_fb,2,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-11.816884352378159,,1.0
high,20,31,baseline_mixed_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.446171087219431,"You will now only see the cursor at the endpoint of your reach on some trials.
On the other trials you will not recieve feedback at all.
Please continue to slice through the target as quickly and accurately as possible.",1.0
