condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
high,13,1,baseline_no_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.59901444462287,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
high,13,2,baseline_no_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11826099044873412,,1.0
high,13,3,baseline_no_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.565632343568343,,1.0
high,13,4,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.04711241872716,,1.0
high,13,5,baseline_no_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.260681592499765,,1.0
high,13,6,baseline_no_fb,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8026319079512751,,1.0
high,13,7,baseline_no_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.919481287154767,,1.0
high,13,8,baseline_no_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.234483905565952,,1.0
high,13,9,baseline_no_fb,2,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.047028492142047,,1.0
high,13,10,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.916553368507746,,1.0
high,13,11,baseline_continuous_fb,1,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.571425310169788,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,13,12,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-18.344521316243508,,1.0
high,13,13,baseline_continuous_fb,1,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.217345001971807,,1.0
high,13,14,baseline_continuous_fb,1,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.8075989605052483,,1.0
high,13,15,baseline_continuous_fb,1,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.71291970719426,,1.0
high,13,16,baseline_continuous_fb,2,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.635653698626696,,1.0
high,13,17,baseline_continuous_fb,2,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.491526221876065,,1.0
high,13,18,baseline_continuous_fb,2,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.756028478781264,,1.0
high,13,19,baseline_continuous_fb,2,95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.99390933148567,,1.0
high,13,20,baseline_continuous_fb,2,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.06862287913432,,1.0
high,13,21,baseline_endpoint_fb,1,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.449256622045908,"You will now only see the cursor only at the endpoint of your reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,13,22,baseline_endpoint_fb,1,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-22.573837635915467,,1.0
high,13,23,baseline_endpoint_fb,1,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.449653032543639,,1.0
