condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,instruct_phase,instruct_state
high,39,1,baseline_no_fb,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.921508435918098,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0
high,39,2,baseline_no_fb,1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.814454119928797,,1.0
high,39,3,baseline_no_fb,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.848873877214412,,1.0
high,39,4,baseline_no_fb,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4175970331110117,,1.0
high,39,5,baseline_no_fb,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.088318056414572,,1.0
high,39,6,baseline_no_fb,2,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.680612811045318,,1.0
high,39,7,baseline_no_fb,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.512807695176502,,1.0
high,39,8,baseline_no_fb,2,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6357715151440093,,1.0
high,39,9,baseline_no_fb,2,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.636268090723389,,1.0
high,39,10,baseline_no_fb,2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.172830910518762,,1.0
high,39,11,baseline_continuous_fb,1,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.7392264826329935,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
high,39,12,baseline_continuous_fb,1,80,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.315668449766054,,1.0
high,39,13,baseline_continuous_fb,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.523474287121767,,1.0
